"AE","Load","Depth","PeakNumber","Source"
5539.66999451288,4.36583330300963,5.65595963118,1,"Sic Stats (101)"
5077.82038513788,4.80557340482204,6.09727312083402,2,"Sic Stats (101)"
928.815014044129,5.84711268788813,7.085825389679,3,"Sic Stats (101)"
1150.23530213007,5.9833454270595,7.21176237044202,4,"Sic Stats (101)"
5471.86823670038,6.41134618852693,7.59773704581301,5,"Sic Stats (101)"
782.41346375116,6.86173650239046,7.999763758142,6,"Sic Stats (101)"
13371.8311273254,7.08100974302373,8.18931978684699,7,"Sic Stats (101)"
6144.43464295038,7.08530648570285,8.195275462279,8,"Sic Stats (101)"
752.800609747254,7.24772888589485,8.35286895284599,9,"Sic Stats (101)"
2563.44318787226,7.56395847601172,8.617707183981,10,"Sic Stats (101)"
5774.67536560663,7.56901124821627,8.62305474293299,11,"Sic Stats (101)"
795.170604864442,7.60779881845698,8.66731515817,12,"Sic Stats (101)"
761.236644903504,7.94303926067858,8.94584791759502,13,"Sic Stats (101)"
5174.71967543379,2.01626053913193,3.1574676171,1,"Sic Stats (102)"
7912.90717543379,2.02067644632548,3.16602810427298,2,"Sic Stats (102)"
2010.20258559004,2.13981890142408,3.31269865896499,3,"Sic Stats (102)"
5132.66596449629,2.14375644214551,3.32076187067099,4,"Sic Stats (102)"
19232.5907691838,3.42784591866804,4.754964167384,5,"Sic Stats (102)"
1599.07953871504,4.0370914713983,5.39771626068,6,"Sic Stats (102)"
1440.01972426192,4.38183813163249,5.75351258750598,7,"Sic Stats (102)"
2277.55585707442,4.39170663094802,5.765476799249,8,"Sic Stats (102)"
4881.36371840254,5.47567239447625,6.84104192206698,9,"Sic Stats (102)"
8841.73041762129,5.48031203793177,6.84650732805198,10,"Sic Stats (102)"
4075.48188246504,7.7921714171421,8.908723467881,11,"Sic Stats (102)"
7780.49457777754,7.79657457197621,8.91450392502898,12,"Sic Stats (102)"
1308.73395959858,1.72680941364377,2.83823262926001,1,"Sic Stats (103)"
1823.05854455952,2.64336196216345,3.934857261795,2,"Sic Stats (103)"
917.862133426703,3.17656574439256,4.53585951785701,3,"Sic Stats (103)"
1882.75898401264,5.8126964817903,7.207164381143,4,"Sic Stats (103)"
756.137951297799,5.85238757964786,7.255245813361,5,"Sic Stats (103)"
2359.20136682514,5.8575243581328,7.26143464127199,6,"Sic Stats (103)"
9707.07392541889,6.92606106114677,8.25316648119798,7,"Sic Stats (103)"
705.935253543893,7.12941874670184,8.43683529358299,8,"Sic Stats (103)"
699.099560184518,7.50631554356814,8.76830089375798,9,"Sic Stats (103)"
732.364330692331,7.77911576159727,9.00683529293599,10,"Sic Stats (103)"
